우편번호,주소
28179,충청북도 청주시 서원구 석실1길 17
28180,충청북도 청주시 서원구 청남로 1484
28181,충청북도 청주시 서원구 남이가좌1길 6
28182,충청북도 청주시 서원구 문동2길 46
28183,충청북도 청주시 서원구 사동길 4
28184,충청북도 청주시 서원구 갈원상발길 18
28185,충청북도 청주시 서원구 청남로 852
28186,충청북도 청주시 상당구 가산양달길 34
28187,충청북도 청주시 상당구 효촌송암1길 207
28188,충청북도 청주시 상당구 황청리길 12
28189,충청북도 청주시 상당구 은행상야로 423
28190,충청북도 청주시 상당구 고은1길 6
28191,충청북도 청주시 상당구 노동1길 24
28192,충청북도 청주시 상당구 갈산1길 163
28193,충청북도 청주시 상당구 문박길 23
28194,충청북도 청주시 상당구 산성로 1645
28195,충청북도 청주시 상당구 호정대신로 961
28196,충청북도 청주시 상당구 구방2길 134
28197,충청북도 청주시 상당구 쌍이1길 18
28198,충청북도 청주시 상당구 가양1길 20
28199,충청북도 청주시 상당구 미원시내2길 12
28200,충청북도 청주시 상당구 성대2길 212
28201,충청북도 청주시 상당구 계원길 21
28202,충청북도 청주시 상당구 국전길 121
28203,충청북도 청주시 상당구 보청대로 4481
28204,충청북도 청주시 상당구 계산1길 24
28205,충청북도 청주시 상당구 금거1길 51
28206,충청북도 청주시 상당구 대청호반로 398
28207,충청북도 청주시 상당구 화당1길 16
28208,충청북도 청주시 상당구 대청호반로 731
28209,충청북도 청주시 상당구 노현시남길 77
28210,충청북도 청주시 상당구 괴곡길 28
28211,충청북도 청주시 서원구 시목외천로 439
28212,충청북도 청주시 서원구 우록3길 9
28213,충청북도 청주시 서원구 죽암길 31
28214,충청북도 청주시 서원구 선동2길 232
28215,충청북도 청주시 서원구 청남로 362
28216,충청북도 청주시 서원구 노산2길 110
28217,충청북도 청주시 서원구 달계노산로 15
28218,충청북도 청주시 서원구 청남로 95
28219,충청북도 청주시 서원구 가마2길 3
28220,충청북도 청주시 흥덕구 정중상봉길 88
28221,충청북도 청주시 흥덕구 오송생명7로 102
28222,충청북도 청주시 흥덕구 봉산2길 7
28291,충청북도 청주시 흥덕구 문암로199번길 25
28292,충청북도 청주시 흥덕구 송화로166번길 22
28293,충청북도 청주시 흥덕구 송화로108번길 42
28294,충청북도 청주시 흥덕구 원터로 13
28301,충청북도 청주시 흥덕구 서촌로 124
28302,충청북도 청주시 흥덕구 남촌로 92
28303,충청북도 청주시 흥덕구 내곡로 77
28304,충청북도 청주시 청원구 토성로 323
28305,충청북도 청주시 청원구 팔결로 245
28306,충청북도 청주시 청원구 팔결로 164
28307,충청북도 청주시 청원구 공항로 396
28308,충청북도 청주시 청원구 내수로 28
28309,충청북도 청주시 청원구 충청대로 326
28310,충청북도 청주시 청원구 1순환로1896번길 19
28311,충청북도 청주시 상당구 명암로216번길 29
28312,충청북도 청주시 상당구 성내로124번길 34
28313,충청북도 청주시 상당구 1순환로 1805
28314,충청북도 청주시 상당구 당산로89번길 22
28315,충청북도 청주시 청원구 율중로16번길 48
28316,충청북도 청주시 청원구 1순환로 1843
28317,충청북도 청주시 청원구 주성로 339
28318,충청북도 청주시 청원구 율량로138번길 52
28319,충청북도 청주시 청원구 율봉로261번길 6
28320,충청북도 청주시 청원구 율봉로262번길 14
28321,충청북도 청주시 청원구 1순환로 108
28322,충청북도 청주시 청원구 1순환로 42
28323,충청북도 청주시 청원구 율량로9번길 6
28324,충청북도 청주시 청원구 충청대로 197
28325,충청북도 청주시 청원구 율량로48번길 11
28326,충청북도 청주시 청원구 충청대로139번길 39
28327,충청북도 청주시 청원구 주성로 228
28328,충청북도 청주시 청원구 공항로150번길 31
28329,충청북도 청주시 청원구 공항로138번길 17
28330,충청북도 청주시 청원구 공항로138번길 64
28331,충청북도 청주시 청원구 율봉로176번길 42
28332,충청북도 청주시 청원구 율천북로165번길 5
28333,충청북도 청주시 청원구 충청대로 121
28334,충청북도 청주시 청원구 율봉로222번길 60
28335,충청북도 청주시 청원구 새터로 249
28336,충청북도 청주시 청원구 새터로 224
28337,충청북도 청주시 청원구 주성로 147
28338,충청북도 청주시 청원구 주성로132번길 9
28339,충청북도 청주시 청원구 주성로118번길 33
28340,충청북도 청주시 청원구 사뜸로61번길 47
28341,충청북도 청주시 청원구 율봉로 57
28342,충청북도 청주시 청원구 새터로 181
28343,충청북도 청주시 청원구 무심동로660번길 18
28344,충청북도 청주시 청원구 1순환로 314
28345,충청북도 청주시 청원구 새터로120번길 19
28346,충청북도 청주시 청원구 율봉로30번길 35
28347,충청북도 청주시 청원구 율봉로44번길 35
28348,충청북도 청주시 청원구 율봉로94번길 40
28349,충청북도 청주시 청원구 율봉로116번길 48
28350,충청북도 청주시 청원구 율봉로116번길 11
28351,충청북도 청주시 청원구 사뜸로18번길 10
28352,충청북도 청주시 청원구 율천남로 126
28353,충청북도 청주시 청원구 사천로 90
28354,충청북도 청주시 청원구 사천로 179
28355,충청북도 청주시 흥덕구 남촌로 43
28356,충청북도 청주시 흥덕구 평동로 37
28357,충청북도 청주시 흥덕구 내거로 14
28358,충청북도 청주시 흥덕구 직지대로 257
28359,충청북도 청주시 흥덕구 강촌로 148
28360,충청북도 청주시 흥덕구 2순환로 1022
28361,충청북도 청주시 흥덕구 2순환로1050번길 13
28362,충청북도 청주시 흥덕구 청향로30번길 9
28363,충청북도 청주시 흥덕구 비하로 59
28364,충청북도 청주시 흥덕구 비하로42번길 3
28365,충청북도 청주시 흥덕구 가로수로 1175
28366,충청북도 청주시 흥덕구 비하로9번길 31
28367,충청북도 청주시 흥덕구 주봉로8번길 5
28368,충청북도 청주시 흥덕구 관암로 48
28369,충청북도 청주시 흥덕구 청주역로 71
28370,충청북도 청주시 흥덕구 가로수로 682
28371,충청북도 청주시 흥덕구 서부로841번길 65
28372,충청북도 청주시 흥덕구 동막로 224
28373,충청북도 청주시 흥덕구 가로수로842번길 18
28374,충청북도 청주시 흥덕구 호암로 25
28375,충청북도 청주시 흥덕구 가로수로1086번길 19
28376,충청북도 청주시 흥덕구 가로수로1144번길 34
28377,충청북도 청주시 흥덕구 강서로 107
28378,충청북도 청주시 흥덕구 서현북로 83
28379,충청북도 청주시 흥덕구 서현서로 42
28380,충청북도 청주시 흥덕구 서현북로 15
28381,충청북도 청주시 흥덕구 호암로79번길 60
28382,충청북도 청주시 흥덕구 서현로 102
28383,충청북도 청주시 흥덕구 서현중로19번길 14
28384,충청북도 청주시 흥덕구 서현중로32번길 19
28385,충청북도 청주시 흥덕구 서부로1124번길 3
28386,충청북도 청주시 서원구 대림로421번가길 55
28387,충청북도 청주시 서원구 대림로 473
28388,충청북도 청주시 흥덕구 풍년로205번길 25
28389,충청북도 청주시 흥덕구 풍년로198번길 27
28390,충청북도 청주시 흥덕구 가경로189번길 13
28391,충청북도 청주시 흥덕구 가경로 192
28392,충청북도 청주시 흥덕구 가경로 162
28393,충청북도 청주시 흥덕구 가경로 171
28394,충청북도 청주시 흥덕구 풍년로180번길 45
28395,충청북도 청주시 흥덕구 풍년로 178
28396,충청북도 청주시 흥덕구 풍산로 15
28397,충청북도 청주시 흥덕구 풍년로 129
28398,충청북도 청주시 흥덕구 경산로 37
28399,충청북도 청주시 흥덕구 풍년로150번길 42
28400,충청북도 청주시 흥덕구 가경로 140
28401,충청북도 청주시 흥덕구 가경로 96
28402,충청북도 청주시 흥덕구 경산로50번길 6
28403,충청북도 청주시 흥덕구 풍년로108번길 32
28404,충청북도 청주시 흥덕구 풍년로111번길 30
28405,충청북도 청주시 흥덕구 풍년로85번길 19
28406,충청북도 청주시 흥덕구 풍년로 80
28407,충청북도 청주시 흥덕구 가경로 73
28408,충청북도 청주시 흥덕구 가경로 60
28409,충청북도 청주시 흥덕구 경신로 11
28410,충청북도 청주시 흥덕구 풍년로 56
28411,충청북도 청주시 흥덕구 2순환로1375번길 23
28412,충청북도 청주시 흥덕구 2순환로1375번길 24
28413,충청북도 청주시 흥덕구 서경로8번길 7
28414,충청북도 청주시 흥덕구 2순환로 1067
28415,충청북도 청주시 흥덕구 증안로 27
28416,충청북도 청주시 흥덕구 증안로34번길 28
28417,충청북도 청주시 흥덕구 짐대로50번길 17
28418,충청북도 청주시 흥덕구 짐대로72번길 10
28419,충청북도 청주시 흥덕구 진재로9번길 40
28420,충청북도 청주시 흥덕구 진재로48번길 18
28421,충청북도 청주시 흥덕구 증안로 75
28422,충청북도 청주시 흥덕구 증안로 102
28423,충청북도 청주시 흥덕구 대신로 18
28424,충청북도 청주시 흥덕구 대농로 33
28425,충청북도 청주시 흥덕구 대농로 47
28426,충청북도 청주시 흥덕구 진재로110번길 33
28427,충청북도 청주시 흥덕구 죽천로 41
28428,충청북도 청주시 흥덕구 대농로 42
28429,충청북도 청주시 흥덕구 대신로 215
28430,충청북도 청주시 흥덕구 직지대로307번길 94
28431,충청북도 청주시 흥덕구 대신로 179
28432,충청북도 청주시 흥덕구 직지대로307번길 79
28433,충청북도 청주시 흥덕구 2순환로 959
28434,충청북도 청주시 흥덕구 직지대로 277
28435,충청북도 청주시 흥덕구 직지대로307번길 1
28436,충청북도 청주시 흥덕구 직지대로 361
28437,충청북도 청주시 흥덕구 월명로235번길 50
28438,충청북도 청주시 흥덕구 산단로 186
28439,충청북도 청주시 흥덕구 백봉로 95
28440,충청북도 청주시 흥덕구 2순환로 765
28441,충청북도 청주시 흥덕구 백봉로 39
28442,충청북도 청주시 흥덕구 대신로164번길 69
28443,충청북도 청주시 흥덕구 대신로146번길 30
28444,충청북도 청주시 흥덕구 직지대로435번길 26
28445,충청북도 청주시 흥덕구 백봉로72번길 21
28446,충청북도 청주시 흥덕구 직지대로 535
28447,충청북도 청주시 흥덕구 월명로 157
28448,충청북도 청주시 흥덕구 백봉로 192
28449,충청북도 청주시 흥덕구 과상미로83번길 34
28450,충청북도 청주시 흥덕구 1순환로512번길 4
28451,충청북도 청주시 흥덕구 과상미로66번길 2
28452,충청북도 청주시 흥덕구 직지대로 609
28453,충청북도 청주시 흥덕구 과상미로9번길 102
28454,충청북도 청주시 흥덕구 송절로 93
28455,충청북도 청주시 흥덕구 무심천자전거길 210
28456,충청북도 청주시 흥덕구 1순환로394번길 18
28457,충청북도 청주시 흥덕구 1순환로436번길 190
28458,충청북도 청주시 흥덕구 사운로 311
28459,충청북도 청주시 흥덕구 1순환로438번길 39
28460,충청북도 청주시 흥덕구 송절로124번길 16
28461,충청북도 청주시 흥덕구 월명로252번길 69
28462,충청북도 청주시 흥덕구 월명로236번길 47
28463,충청북도 청주시 흥덕구 덕암로12번길 37
28464,충청북도 청주시 흥덕구 덕암로68번길 43
28465,충청북도 청주시 흥덕구 덕암로114번길 25
28466,충청북도 청주시 흥덕구 덕암로97번길 19
28467,충청북도 청주시 흥덕구 사운로280번길 33
28468,충청북도 청주시 흥덕구 사운로 254
28469,충청북도 청주시 흥덕구 흥덕로180번길 45
28470,충청북도 청주시 흥덕구 사운로 215
28471,충청북도 청주시 흥덕구 사운로187번길 64
28472,충청북도 청주시 흥덕구 흥덕로133번길 7
28473,충청북도 청주시 흥덕구 사운로 283
28474,충청북도 청주시 흥덕구 1순환로 453
28475,충청북도 청주시 흥덕구 1순환로 511
28476,충청북도 청주시 흥덕구 1순환로549번길 52
28477,충청북도 청주시 흥덕구 1순환로 537
28478,충청북도 청주시 청원구 공항로59번길 20
28479,충청북도 청주시 청원구 상당로 295
28480,충청북도 청주시 청원구 새터로 35
28481,충청북도 청주시 청원구 향군로136번길 21
28482,충청북도 청주시 청원구 향군로 168
28483,충청북도 청주시 청원구 향군로131번길 12
28484,충청북도 청주시 청원구 교서로 229
28485,충청북도 청주시 청원구 향군로 129
28486,충청북도 청주시 청원구 우암로20번길 39
28487,충청북도 청주시 청원구 교서로128번길 33
28488,충청북도 청주시 청원구 우암로64번길 27
28489,충청북도 청주시 청원구 상당로 279
28490,충청북도 청주시 청원구 공항로 84
28491,충청북도 청주시 청원구 공항로64번길 5
28492,충청북도 청주시 청원구 공항로64번길 32
28493,충청북도 청주시 청원구 충청대로 49
28494,충청북도 청주시 청원구 공항로44번길 14
28495,충청북도 청주시 청원구 충청대로 60
28496,충청북도 청주시 청원구 안덕벌로19번길 116
28497,충청북도 청주시 청원구 안덕벌로52번길 148
28498,충청북도 청주시 청원구 안덕벌로69번길 41
28499,충청북도 청주시 청원구 충청대로 56
28500,충청북도 청주시 청원구 충청대로22번길 26
28501,충청북도 청주시 청원구 대성로300번길 34
28502,충청북도 청주시 청원구 안덕벌로52번길 22
28503,충청북도 청주시 청원구 대성로 298
28504,충청북도 청주시 청원구 대성로288번길 47
28505,충청북도 청주시 청원구 상당로218번길 25
28506,충청북도 청주시 청원구 수암로 85
28507,충청북도 청주시 상당구 수동로 84
28508,충청북도 청주시 상당구 상당로186번길 25
28509,충청북도 청주시 상당구 교동로3번길 159
28510,충청북도 청주시 상당구 교동로3번길 97
28511,충청북도 청주시 상당구 대성로166번길 31
28512,충청북도 청주시 상당구 우암산로 78
28513,충청북도 청주시 상당구 교동로 39
28514,충청북도 청주시 상당구 상당로 118
28515,충청북도 청주시 상당구 상당로 94
28516,충청북도 청주시 상당구 상당로 64
28517,충청북도 청주시 상당구 용담로31번길 74
28518,충청북도 청주시 상당구 용담로 43
28519,충청북도 청주시 상당구 당고개로38번길 54
28520,충청북도 청주시 상당구 용담로93번길 28
28521,충청북도 청주시 상당구 용담로93번길 19
28522,충청북도 청주시 상당구 용담로 92
28523,충청북도 청주시 상당구 산성로101번길 4
28524,충청북도 청주시 상당구 무심동로392번길 7
28525,충청북도 청주시 상당구 상당로91번길 38
28526,충청북도 청주시 상당구 상당로91번길 8
28527,충청북도 청주시 상당구 성안로 22
28528,충청북도 청주시 상당구 사직대로350번길 54
28529,충청북도 청주시 상당구 상당로55번길 40
28530,충청북도 청주시 상당구 남사로 135
28531,충청북도 청주시 상당구 성안로 65
28532,충청북도 청주시 상당구 성안로 70
28533,충청북도 청주시 상당구 남사로80번길 12
28534,충청북도 청주시 상당구 성안로 99
28535,충청북도 청주시 청원구 직지대로872번길 15
28536,충청북도 청주시 청원구 직지대로890번길 19
28537,충청북도 청주시 상당구 사북로 165
28538,충청북도 청주시 청원구 향군로15번길 39
28539,충청북도 청주시 청원구 향군로31번길 12
28540,충청북도 청주시 청원구 무심동로 500
28541,충청북도 청주시 상당구 중앙로 69
28542,충청북도 청주시 상당구 상당로 149
28543,충청북도 청주시 상당구 중앙로 40
28544,충청북도 청주시 상당구 상당로143번길 31
28545,충청북도 청주시 상당구 사직대로361번길 8
28546,충청북도 청주시 상당구 중앙로61번길 65
28547,충청북도 청주시 서원구 사북로 37
28548,충청북도 청주시 서원구 사북로 53
28549,충청북도 청주시 서원구 무심천자전거길 498
28550,충청북도 청주시 서원구 사운로 140
28551,충청북도 청주시 서원구 대원로19번길 38
28552,충청북도 청주시 서원구 사운로111번길 5
28553,충청북도 청주시 서원구 대원로32번길 14
28554,충청북도 청주시 서원구 사운로100번길 16
28555,충청북도 청주시 서원구 사직대로 277
28556,충청북도 청주시 서원구 호국로 107
28557,충청북도 청주시 흥덕구 1순환로 571
28558,충청북도 청주시 흥덕구 예체로179번길 19
28559,충청북도 청주시 서원구 흥덕로 61
28560,충청북도 청주시 흥덕구 봉명로233번길 14
28561,충청북도 청주시 흥덕구 1순환로 587
28562,충청북도 청주시 서원구 천수로7번길 24
28563,충청북도 청주시 흥덕구 봉명로204번길 28
28564,충청북도 청주시 서원구 봉명로240번길 34
28565,충청북도 청주시 서원구 예체로 112
28566,충청북도 청주시 서원구 예체로129번길 9
28567,충청북도 청주시 서원구 사직대로157번길 45
28568,충청북도 청주시 서원구 천수로40번가길 13
28569,충청북도 청주시 흥덕구 월명로 92
28570,충청북도 청주시 흥덕구 1순환로570번길 19
28571,충청북도 청주시 흥덕구 봉명로159번길 17
28572,충청북도 청주시 흥덕구 봉명로131번길 3
28573,충청북도 청주시 흥덕구 월명로32번길 16
28574,충청북도 청주시 서원구 1순환로614번길 23
28575,충청북도 청주시 서원구 사직대로89번길 15
28576,충청북도 청주시 흥덕구 공단로126번길 27
28577,충청북도 청주시 흥덕구 직지대로474번길 39
28578,충청북도 청주시 흥덕구 직지대로 516
28579,충청북도 청주시 흥덕구 월명로55번길 54
28580,충청북도 청주시 흥덕구 직지대로456번길 61
28581,충청북도 청주시 흥덕구 공단로 92
28582,충청북도 청주시 흥덕구 대신로 76
28583,충청북도 청주시 흥덕구 대신로 66
28584,충청북도 청주시 흥덕구 죽천로118번길 66
28585,충청북도 청주시 흥덕구 복대로 191
28586,충청북도 청주시 흥덕구 가로수로1379번길 19
28587,충청북도 청주시 흥덕구 복대로 220
28588,충청북도 청주시 흥덕구 공단로 58
28589,충청북도 청주시 흥덕구 봉명로 31
28590,충청북도 청주시 흥덕구 봉명로 87
28591,충청북도 청주시 흥덕구 월명로13번길 9
28592,충청북도 청주시 흥덕구 봉명로 58
28593,충청북도 청주시 흥덕구 사직대로 37
28594,충청북도 청주시 흥덕구 내수동로45번길 17
28595,충청북도 청주시 흥덕구 내수동로34번길 31
28596,충청북도 청주시 흥덕구 가로수로 1364
28597,충청북도 청주시 흥덕구 가로수로1346번길 22
28598,충청북도 청주시 흥덕구 복대로175번길 23
28599,충청북도 청주시 흥덕구 복대로163번길 27
28600,충청북도 청주시 흥덕구 복대로 164
28601,충청북도 청주시 흥덕구 복대로146번길 61
28602,충청북도 청주시 흥덕구 풍산로147번길 20
28603,충청북도 청주시 흥덕구 성봉로279번길 20
28604,충청북도 청주시 흥덕구 장구봉로143번길 12
28605,충청북도 청주시 흥덕구 풍산로 132
28606,충청북도 청주시 흥덕구 풍산로128번길 58
28607,충청북도 청주시 흥덕구 신율로 83
28608,충청북도 청주시 서원구 복대로 40
28609,충청북도 청주시 서원구 장구봉로130번길 12
28610,충청북도 청주시 서원구 성봉로169번길 47
28611,충청북도 청주시 서원구 경신로 32
28612,충청북도 청주시 서원구 서부로 1327
28613,충청북도 청주시 서원구 장전로 11
28614,충청북도 청주시 서원구 구룡산로 23
28615,충청북도 청주시 서원구 용호로15번길 86
28616,충청북도 청주시 서원구 구룡산로52번가길 42
28617,충청북도 청주시 서원구 성봉로 93
28618,충청북도 청주시 서원구 성화로 20
28619,충청북도 청주시 서원구 대림로 369
28620,충청북도 청주시 서원구 2순환로1502번길 5
28621,충청북도 청주시 서원구 2순환로 1602
28622,충청북도 청주시 서원구 성봉로 88
28623,충청북도 청주시 서원구 두꺼비로 91
28624,충청북도 청주시 서원구 원흥로 81
28625,충청북도 청주시 서원구 두꺼비로78번길 5
28626,충청북도 청주시 서원구 원흥로80번길 31
28627,충청북도 청주시 서원구 탑골로37번길 8
28628,충청북도 청주시 서원구 산미로 131
28629,충청북도 청주시 서원구 두꺼비로 19
28630,충청북도 청주시 서원구 두꺼비로38번길 39
28631,충청북도 청주시 서원구 두꺼비로 55
28632,충청북도 청주시 서원구 2순환로 1689
28633,충청북도 청주시 서원구 청남로 1827
28634,충청북도 청주시 서원구 청남로1887번길 49
28635,충청북도 청주시 서원구 청남로1887번길 42
28636,충청북도 청주시 서원구 신화로 45
28637,충청북도 청주시 서원구 서부로 1436
28638,충청북도 청주시 서원구 성봉로 126
28639,충청북도 청주시 서원구 서부로 1482
28640,충청북도 청주시 서원구 1순환로 850
28641,충청북도 청주시 흥덕구 내수동로 59
28642,충청북도 청주시 서원구 충대로14번길 80
28643,충청북도 청주시 서원구 내수동로102번길 52
28644,충청북도 청주시 서원구 충대로 1
28645,충청북도 청주시 서원구 성봉로192번길 24
28646,충청북도 청주시 서원구 서부로1465번길 6
28647,충청북도 청주시 서원구 사직대로 126
28648,충청북도 청주시 서원구 사직대로164번길 15
28649,충청북도 청주시 서원구 창신로22번길 51
28650,충청북도 청주시 서원구 사직대로 218
28651,충청북도 청주시 서원구 사직대로254번길 7
28652,충청북도 청주시 서원구 충렬로47번길 33
28653,충청북도 청주시 서원구 호국로26번길 46
28654,충청북도 청주시 서원구 호국로 68
28655,충청북도 청주시 서원구 무심천자전거길 646
28656,충청북도 청주시 서원구 남사로 6
28657,충청북도 청주시 서원구 남사로7번길 6
28658,충청북도 청주시 서원구 모충로89번길 5
28659,충청북도 청주시 서원구 모충로 61
28660,충청북도 청주시 서원구 예체로 30
28661,충청북도 청주시 서원구 창직로 50
28662,충청북도 청주시 서원구 창직로 39
28663,충청북도 청주시 서원구 사직대로144번길 42
28664,충청북도 청주시 서원구 1순환로 727
28665,충청북도 청주시 서원구 1순환로 741
28666,충청북도 청주시 서원구 모충로19번길 16
28667,충청북도 청주시 서원구 모충로25번길 22
28668,충청북도 청주시 서원구 모충로26번길 18
28669,충청북도 청주시 서원구 모충로96번길 52
28670,충청북도 청주시 서원구 서원남로69번길 26
28671,충청북도 청주시 서원구 모충로124번길 53
28672,충청북도 청주시 서원구 모충로124번길 27
28673,충청북도 청주시 서원구 쌍샘로 22
28674,충청북도 청주시 서원구 무심서로 377
28675,충청북도 청주시 서원구 청남로2133번길 46
28676,충청북도 청주시 서원구 구룡산로371번길 116
28677,충청북도 청주시 서원구 구룡산로371번길 56
28678,충청북도 청주시 서원구 구룡산로 351
28679,충청북도 청주시 서원구 청남로2109번길 50
28680,충청북도 청주시 서원구 남들로 43
28681,충청북도 청주시 서원구 남들로 9
28682,충청북도 청주시 서원구 구룡산로 305
28683,충청북도 청주시 서원구 구룡산로 275
28684,충청북도 청주시 서원구 수곡로106번길 41
28685,충청북도 청주시 서원구 수곡로77번길 24
28686,충청북도 청주시 서원구 수곡로 84
28687,충청북도 청주시 서원구 수곡로68번길 8
28688,충청북도 청주시 서원구 수곡로67번길 7
28689,충청북도 청주시 서원구 청남로 2077
28690,충청북도 청주시 서원구 청남로2075번길 94
28691,충청북도 청주시 서원구 청남로 2025
28692,충청북도 청주시 서원구 안뜸로 27
28693,충청북도 청주시 서원구 매봉로 52
28694,충청북도 청주시 서원구 매봉로76번길 11
28695,충청북도 청주시 서원구 수곡로 20
28696,충청북도 청주시 서원구 수곡로 28
28697,충청북도 청주시 서원구 수곡로5번길 52
28698,충청북도 청주시 서원구 매봉로29번길 34
28699,충청북도 청주시 서원구 안뜸로26번길 27
28700,충청북도 청주시 서원구 매봉로12번길 93
28701,충청북도 청주시 서원구 1순환로 1031
28702,충청북도 청주시 서원구 구룡산로405번길 108
28703,충청북도 청주시 서원구 청남로2122번길 42
28704,충청북도 청주시 서원구 청남로 2124
28705,충청북도 청주시 서원구 청남로2104번길 6
28706,충청북도 청주시 서원구 무심천자전거길 832
28707,충청북도 청주시 서원구 청남로2074번길 86
28708,충청북도 청주시 서원구 청남로2054번길 30
28709,충청북도 청주시 서원구 수영로8번길 14
28710,충청북도 청주시 서원구 청남로2036번길 122
28711,충청북도 청주시 상당구 청남로2190번길 10
28712,충청북도 청주시 상당구 단재로 64
28713,충청북도 청주시 상당구 영운로 36
28714,충청북도 청주시 상당구 수영로 96
28715,충청북도 청주시 상당구 용담로 6
28716,충청북도 청주시 상당구 대성로 58
28717,충청북도 청주시 상당구 용담로54번길 26
28718,충청북도 청주시 상당구 용담로 34
28719,충청북도 청주시 상당구 탑동로61번길 42
28720,충청북도 청주시 상당구 탑동로 64
28721,충청북도 청주시 상당구 산성로 39
28722,충청북도 청주시 상당구 산성로27번길 15
28723,충청북도 청주시 상당구 영운로 132
28724,충청북도 청주시 상당구 영운로 145
28725,충청북도 청주시 상당구 대성로 25
28726,충청북도 청주시 상당구 중고개로337번길 135
28727,충청북도 청주시 상당구 중고개로337번길 23
28728,충청북도 청주시 상당구 수영로 248
28729,충청북도 청주시 상당구 꽃산동로 13
28730,충청북도 청주시 상당구 영운천로145번길 37
28731,충청북도 청주시 상당구 꽃산동로33번길 14
28732,충청북도 청주시 상당구 수영로 230
28733,충청북도 청주시 상당구 쇠내로73번길 28
28734,충청북도 청주시 상당구 쇠내로 86
28735,충청북도 청주시 상당구 영운로 90
28736,충청북도 청주시 상당구 단재로57번길 5
28737,충청북도 청주시 상당구 영운로 80
28738,충청북도 청주시 상당구 수영로137번길 30
28739,충청북도 청주시 상당구 쇠내로126번길 40
28740,충청북도 청주시 상당구 영운천로69번길 73
28741,충청북도 청주시 상당구 영운천로83번길 17
28742,충청북도 청주시 상당구 수영로136번길 40
28743,충청북도 청주시 상당구 단재로 151
28744,충청북도 청주시 상당구 중고개로 322
28745,충청북도 청주시 상당구 수영로 315
28746,충청북도 청주시 상당구 호미로 330
28747,충청북도 청주시 상당구 호미로 292
28748,충청북도 청주시 상당구 용정로38번길 9
28749,충청북도 청주시 상당구 영운천로203번길 8
28750,충청북도 청주시 상당구 중고개로220번길 17
28751,충청북도 청주시 상당구 영운천로153번길 42
28752,충청북도 청주시 상당구 호미로233번길 68
28753,충청북도 청주시 상당구 호미로 269
28754,충청북도 청주시 상당구 산성로 260
28755,충청북도 청주시 상당구 것대로 57
28756,충청북도 청주시 상당구 산성로658번길 301
28757,충청북도 청주시 상당구 목련로 785
28758,충청북도 청주시 상당구 중고개로 56
28759,충청북도 청주시 상당구 목련로 80
28760,충청북도 청주시 상당구 낙가산로 115
28761,충청북도 청주시 상당구 호미로 170
28762,충청북도 청주시 상당구 용암북로160번길 32
28763,충청북도 청주시 상당구 용암북로138번길 12
28764,충청북도 청주시 상당구 중흥로 194
28765,충청북도 청주시 상당구 중흥로 173
28766,충청북도 청주시 상당구 용암북로80번길 5
28767,충청북도 청주시 상당구 낙영로36번길 26
28768,충청북도 청주시 상당구 원봉로 62
28769,충청북도 청주시 상당구 원봉로 39
28770,충청북도 청주시 상당구 용암북로44번길 22
28771,충청북도 청주시 상당구 용암로93번길 10
28772,충청북도 청주시 상당구 용암북로6번길 20
28773,충청북도 청주시 상당구 중흥로 87
28774,충청북도 청주시 상당구 용암로 55
28775,충청북도 청주시 상당구 월평로144번길 25
28776,충청북도 청주시 상당구 1순환로 1243
28777,충청북도 청주시 상당구 단재로 257
28778,충청북도 청주시 상당구 원봉로 20
28779,충청북도 청주시 상당구 무농정로 124
28780,충청북도 청주시 상당구 월평로253번길 67
28781,충청북도 청주시 상당구 월평로 225
28782,충청북도 청주시 상당구 월평로 228
28783,충청북도 청주시 상당구 무농정로 32
28784,충청북도 청주시 상당구 무농정로2번길 66
28785,충청북도 청주시 상당구 동남로 15
28786,충청북도 청주시 상당구 월운로 44
28787,충청북도 청주시 상당구 1순환로 1204
28788,충청북도 청주시 상당구 단재로196번길 36
28789,충청북도 청주시 상당구 무심동로 22
28790,충청북도 청주시 서원구 청남로 2010
28791,충청북도 청주시 서원구 월평로 35
28792,충청북도 청주시 서원구 1순환로1137번길 129
28793,충청북도 청주시 서원구 무심서로 209
28794,충청북도 청주시 서원구 원마루로14번길 11
28795,충청북도 청주시 서원구 분평로 49
28796,충청북도 청주시 서원구 월평로34번길 5
28797,충청북도 청주시 서원구 1순환로1063번길 77
28798,충청북도 청주시 서원구 1순환로1063번길 13
28799,충청북도 청주시 서원구 분평로6번길 21
28800,충청북도 청주시 서원구 1순환로1107번길 28
28801,충청북도 청주시 상당구 무심천자전거길 990
28802,충청북도 청주시 서원구 궁뜰로 27
28803,충청북도 청주시 서원구 청남로 1806
28804,충청북도 청주시 상당구 용평로94번길 128
28805,충청북도 청주시 상당구 가장로332번길 213
28806,충청북도 청주시 상당구 단재로 466
28807,충청북도 청주시 상당구 호미로 53
28808,충청북도 청주시 상당구 중고개로141번길 33
28809,충청북도 청주시 상당구 동남로109번길 13
28900,충청북도 보은군 동산도원길 119
28901,충청북도 보은군 산외금관로 411
28902,충청북도 보은군 대원길 48
28903,충청북도 보은군 구티길 60
28904,충청북도 보은군 남부로 5370
28905,충청북도 보은군 대안2길 9
28906,충청북도 보은군 법주길 72
28907,충청북도 보은군 백현1길 4
28908,충청북도 보은군 사내안길 32
28909,충청북도 보은군 구병길 4
